source_path,repo_root,file_type,priority_bucket,matched_terms,selection_reason,size_bytes,mtime_utc
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900586.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:13.652065516+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900587.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:13.774304628+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900588.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:13.933180809+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900589.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,662,2026-01-31 20:30:14.065309047+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900590.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:14.178036928+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900592.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:14.344502211+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900593.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:14.455975771+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900594.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:14.650022984+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900595.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:14.800879955+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900597.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,700,2026-01-31 20:30:14.979902029+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900598.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:15.129162072+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900599.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:15.277084351+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900600.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:15.439901829+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900601.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:15.548570395+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900602.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:15.702333450+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900603.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:15.889254332+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900604.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:16.148139+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900606.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:16.329279423+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900607.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:16.482444048+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900608.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:16.626555204+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900610.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:16.739910603+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900611.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:16.864350796+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900612.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:17.193249941+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900614.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:17.380503178+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900615.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:17.508360386+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900616.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:17.616203547+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900617.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:17.815365076+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900618.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:17.934007406+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900619.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:18.059368610+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900620.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:18.251329899+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900622.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:18.627378225+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900623.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:18.781233311+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900624.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:19.036383152+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900625.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:19.188360453+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900626.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:19.331387520+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900627.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:19.490390062+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900628.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:19.650029182+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900629.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:19.792416334+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900631.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:19.903300285+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900632.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:20.017397881+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900633.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:20.180130482+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900634.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:20.435404062+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900635.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:20.551876783+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900636.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:20.817275286+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900637.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:20.981412172+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900638.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:21.137414455+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900639.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,657,2026-01-31 20:30:21.298416853+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900640.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:21.459942579+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900641.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:22.006555796+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900642.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:22.128429412+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900643.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:22.242402554+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900644.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:22.506285428+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900645.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:22.655894041+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900646.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:22.871079445+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900647.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,662,2026-01-31 20:30:22.982442141+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900649.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:23.098443747+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900650.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:23.541393042+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900651.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:23.730838537+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900652.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:23.869455338+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900653.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:24.121114254+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900654.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:24.289461613+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900655.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:24.448463917+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900657.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:24.767509699+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900658.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:24.969065428+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900659.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:25.269422054+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900660.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:25.440478802+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900661.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:25.546573639+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900662.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,671,2026-01-31 20:30:25.685482264+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900663.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:25.819229603+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900665.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:25.971341372+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900666.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:26.108423233+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900667.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:26.304008961+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900668.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:26.454310179+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900669.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:26.584838629+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900670.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,662,2026-01-31 20:30:26.744498253+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900671.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:26.937500954+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900672.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:27.057545185+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900673.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:27.175504684+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900674.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:27.382514477+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900675.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:27.613039732+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900676.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:27.770513535+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900677.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:27.962869883+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900678.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:28.126415967+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900679.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:28.674526930+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900681.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:28.809844494+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900682.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:28.975410938+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900683.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:29.119908094+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900684.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:29.232526064+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900685.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:29.400532007+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900686.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:29.601996422+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900687.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:29.720542669+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900688.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,657,2026-01-31 20:30:29.838175535+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900689.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:30.012398720+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900690.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:30.130437613+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900691.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:30.249101639+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900692.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:30.384454489+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900693.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:30.597555637+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900694.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:30.750557899+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900695.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:30.857149363+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900696.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,658,2026-01-31 20:30:30.972285032+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900697.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:31.156563997+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900698.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:31.301566124+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900700.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:31.429568052+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900701.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:31.691118240+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900703.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:32.143098116+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900704.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,668,2026-01-31 20:30:32.290261030+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900705.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:32.399229527+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900706.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:32.646586180+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900707.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:32.791588306+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900708.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:32.982591152+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900709.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:33.150593758+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900711.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:33.295501709+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900713.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:33.441951990+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900714.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:33.612420321+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900715.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:33.754079342+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900716.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:33.874205112+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900717.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:33.993085384+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900718.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:34.171455622+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900719.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:34.320986986+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900720.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,678,2026-01-31 20:30:34.601207495+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900721.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:34.730082512+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900722.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:34.845220327+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900723.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:34.954620600+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900724.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:35.066312075+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900725.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:35.223038197+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900726.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:35.379626989+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900727.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:35.487839460+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900728.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:35.643332243+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900730.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:35.764632702+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900731.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:35.919273615+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900732.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:36.076445580+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900733.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:36.331641197+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900734.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:36.752000809+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900735.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:36.932367325+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900736.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:37.124020576+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900738.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,670,2026-01-31 20:30:37.507180690+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900739.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:37.628866673+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900740.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:37.785463572+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900741.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:38.082165003+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900742.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:38.370177746+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900743.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:38.477869272+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900744.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:38.653675795+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900746.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,660,2026-01-31 20:30:38.786235094+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900747.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:38.947890520+00:00
/home/wilson/CEP_NA_BOLSA/data/cache/b3_company_detail/900748.json,/home/wilson/CEP_NA_BOLSA,json,others,cep,matched_search_terms,2,2026-01-31 20:30:39.153936863+00:00
