date,master_ticker,r_t,mr_t,xbar_n,range_n,z_r_60,cep_i_below_lcl,cep_i_above_ucl,cep_mr_above_ucl,cep_xbar_below_lcl,cep_xbar_above_ucl,cep_r_above_ucl,dist_i_lcl,dist_i_ucl,dist_xbar_lcl,dist_xbar_ucl,stress_score,upside_score
2018-08-09,^BVSP,-0.004863231469508053,0.010121468879483744,-0.008324583252419825,0.010258130491963613,,0,0,0,0,0,0,0.03281080349413066,0.04509788840261885,0.01190825933815699,0.03073280879898752,0.0,0.0
2018-08-10,^BVSP,-0.029033092391060306,0.024169860921552253,-0.014401213885927855,0.024169860921552253,,0,0,0,0,0,0,0.008640942572578407,0.0692677493241711,0.005831628704648959,0.03680943943249555,0.0,0.0
2018-08-13,^BVSP,0.012752591499299429,0.041785683890359734,-0.009032108177565182,0.041785683890359734,,0,0,0,0,0,0,0.05042662646293814,0.02748206543381137,0.011200734413011632,0.03144033372413288,0.0,0.0
2018-08-14,^BVSP,0.014170822279971795,0.0014182307806723665,-0.0017432275203242836,0.0432039146710321,,0,0,0,0,0,0,0.05184485724361051,0.026063834653139002,0.01848961507025253,0.024151453066891978,0.0,0.0
2018-08-15,^BVSP,-0.01957924826250232,0.033750070542474114,-0.00542223171857285,0.0432039146710321,,0,0,0,0,0,0,0.018094786701136394,0.059813905195613117,0.014810610872003964,0.027830457265140544,0.0,0.0
2018-08-16,^BVSP,-0.003365890751896479,0.01621335751060584,0.0009945686912181066,0.033750070542474114,,0,0,0,0,0,0,0.034308144211742234,0.043600547685007277,0.021227411281794922,0.021413656855349586,0.0,0.0
2018-08-17,^BVSP,-0.010337158938689528,0.006971268186793049,-0.004777868918279133,0.033750070542474114,,0,0,0,0,0,0,0.027336876024949185,0.050571815871800326,0.015454973672297681,0.02718609446484683,0.0,0.0
2018-08-20,^BVSP,0.003924996998577485,0.014262155937267013,-0.00733932523862771,0.023504245261079804,,0,0,0,0,0,0,0.0415990319622162,0.03630965993453331,0.012893517351949104,0.029747550785195406,0.0,0.0
2018-08-21,^BVSP,-0.015154605313512898,0.019079602312090382,-0.006233164501380355,0.019079602312090382,,0,0,0,0,0,0,0.022519429650125815,0.055389262246623695,0.013999678089196459,0.02864139004794805,0.0,0.0
2018-08-22,^BVSP,0.02264664583971008,0.03780125115322298,0.00026996964652128454,0.03780125115322298,,0,0,0,0,0,0,0.06032068080334879,0.01758801109340072,0.0205028122370981,0.022138255900046408,0.0,0.0
2018-08-23,^BVSP,-0.016625966441195343,0.03927261228090542,-0.0013022322291051693,0.03927261228090542,,0,0,0,0,0,0,0.02104806852244337,0.05686062337430614,0.018930610361471645,0.023710457775672864,0.0,0.0
2018-08-24,^BVSP,0.008268862619685895,0.024894829060881238,-0.00021626582382806674,0.03927261228090542,,0,0,0,0,0,0,0.04594289758332461,0.0319657943134249,0.02001657676674875,0.02262449137039576,0.0,0.0
2018-08-27,^BVSP,0.021636207701236906,0.013367345081551012,0.008981437429859384,0.03927261228090542,,0,0,0,0,0,0,0.05931024266487562,0.01859844923187389,0.029214280020436197,0.01342678811670831,0.0,0.0
2018-08-28,^BVSP,-0.00588149929382558,0.027517706995062487,0.0018494011464754694,0.03826217414243225,,0,0,0,0,0,0,0.03179253566981313,0.04611615622693638,0.02208224373705228,0.020558824400092227,0.0,0.0
2018-08-29,^BVSP,0.011754122828444409,0.01763562212226999,0.008944423463885407,0.027517706995062487,,0,0,0,0,0,0,0.04942815779208312,0.02848053410466639,0.02917726605446222,0.013463802082682287,0.0,0.0
2018-08-30,^BVSP,-0.02564856056719965,0.03740268339564406,0.0004650676671640215,0.047284768268436556,,0,0,0,0,0,0,0.012025474396439063,0.06588321750031045,0.020697910257740836,0.021943157879403673,0.0,0.0
2018-08-31,^BVSP,0.003579784593954277,0.029228345161153926,-0.004049038109656636,0.03740268339564406,,0,0,0,0,0,0,0.04125381955759299,0.03665487233915652,0.016183804480920178,0.02645726365622433,0.0,0.0
2018-09-03,^BVSP,-0.0063452404610140345,0.009925025054968312,-0.004164973401453749,0.03740268339564406,,0,0,0,0,0,0,0.03132879450262468,0.04657989739412483,0.016067869189123063,0.026573198948021445,0.0,0.0
2018-09-04,^BVSP,-0.0196288731484122,0.013283632687398166,-0.012010722395667903,0.029228345161153926,,0,0,0,0,0,0,0.018045161815226512,0.059863530081522995,0.008222120194908911,0.0344189479422356,0.0,0.0
2018-09-05,^BVSP,0.005073306654698937,0.024702179803111138,-0.004330255590193255,0.024702179803111138,,0,0,0,0,0,0,0.04274734161833765,0.03516135027841186,0.015902587000383557,0.02673848113676095,0.0,0.0
2018-09-06,^BVSP,0.017478069867966482,0.012404763213267545,-0.000855684271690204,0.03710694301637868,,0,0,0,0,0,0,0.055152104831605195,0.022756587065144315,0.01937715831888661,0.023263909818257898,0.0,0.0
2018-09-10,^BVSP,0.0002616910490427296,0.017216378818923753,0.000796048605823987,0.03710694301637868,,0,0,0,0,0,0,0.03793572601268144,0.03997296588406807,0.0210288911964008,0.02161217694074371,0.0,0.0
2018-09-11,^BVSP,-0.023549498859132958,0.023811189908175687,-0.0001841078218562022,0.04102756872709944,,0,0,0,0,0,0,0.014124536104505755,0.06378415579224375,0.020048734768720614,0.022592333368423895,0.0,0.0
2018-09-12,^BVSP,0.006249102335379845,0.029798601194512803,0.00010984109831402473,0.04102756872709944,,0,0,0,0,0,0,0.04392313729901856,0.03398555459773095,0.02034268368889084,0.022298384448253668,0.0,0.0
2018-09-13,^BVSP,-0.0058473453126200794,0.012096447647999924,-0.005721512696832616,0.029798601194512803,,0,0,0,0,0,0,0.03182668965101863,0.04608200224573088,0.014511329893744198,0.028129738243400308,0.0,0.0
2018-09-14,^BVSP,0.009885768910236861,0.01573311422285694,-0.003315493231534083,0.03343526776936982,,0,0,0,0,0,0,0.047559803873875574,0.030348888022873936,0.01691734935904273,0.025723718778101777,0.0,0.0
2018-09-17,^BVSP,0.01786958427569465,0.007983815365457787,0.007039277552172819,0.023716929588314728,,0,0,0,0,0,0,0.05554361923933336,0.02236507265741615,0.027272120142749632,0.015368947994394876,0.0,0.0
2018-09-18,^BVSP,0.019664985774494964,0.0017954014988003156,0.010393248411951599,0.025512331087115044,,0,0,0,0,0,0,0.05733902073813368,0.020569671158615833,0.030626091002528413,0.012014977134616096,0.0,0.0
2018-09-19,^BVSP,-0.0018532369842097773,0.02151822275870474,0.011391775494054174,0.02151822275870474,,0,0,0,0,0,0,0.035820797979428935,0.042087893917320575,0.03162461808463099,0.01101645005251352,0.0,0.0
2018-09-20,^BVSP,-0.0006782480984324352,0.0011749888857773422,0.00875077124188685,0.02151822275870474,,0,0,0,0,0,0,0.03699578686520628,0.04091290503154323,0.028983613832463666,0.013657454304680844,0.0,0.0
2018-09-21,^BVSP,0.01685746951600929,0.017535717614441726,0.00849774255196551,0.02151822275870474,,0,0,0,0,0,0,0.054531504479648,0.023377187417101507,0.028730585142542325,0.013910482994602184,0.0,0.0
2018-09-24,^BVSP,-0.01854869349374952,0.03540616300975881,-0.00105567726509561,0.03540616300975881,,0,0,0,0,0,0,0.019125341469889194,0.058783350426860316,0.019177165325481204,0.023463902811663304,0.0,0.0
2018-09-25,^BVSP,0.0082496285606289,0.026798322054378418,0.0014700391211140591,0.03540616300975881,,0,0,0,0,0,0,0.04592366352426761,0.0319850283724819,0.021702881711690873,0.020938186425453635,0.0,0.0
2018-09-26,^BVSP,0.0003306079401450279,0.007919020620483871,0.001722253130758425,0.03540616300975881,-0.07313969890673794,0,0,0,0,0,0,0.03800464290378374,0.03990404899296577,0.02195509572133524,0.02068597241580927,0.0,0.0
2018-09-27,^BVSP,0.016942720730312014,0.016612112790166986,0.0017435659343341056,0.03549141422406153,1.1905121927108813,0,0,0,0,0,0,0.054616755693950726,0.023291936202798784,0.02197640852491092,0.02066465961223359,0.0,0.0
2018-09-28,^BVSP,-0.008259011939695804,0.025201732670007818,0.004315986322847534,0.025201732670007818,-0.7107129754724579,0,0,0,0,0,0,0.02941502302394291,0.0484936688728066,0.02454882891342435,0.01809223922372016,0.0,0.0
2018-10-01,^BVSP,-0.00909062639541712,0.0008316144557213162,-1.907741616397063e-05,0.026033347125729134,-0.7628917772135312,0,0,0,0,0,0,0.028583408568221592,0.04932528332852792,0.020213765174412843,0.022427302962731665,0.0,0.0
2018-10-02,^BVSP,0.03729931364273324,0.04638994003815036,0.009223099009483083,0.04638994003815036,2.5877211006252874,0,0,0,0,0,0,0.07497334860637195,0.0029353432903775553,0.029455941600059897,0.013185126537084611,0.0,0.0
2018-10-03,^BVSP,0.020148056998065003,0.01715125664466824,0.01002443307642133,0.04638994003815036,1.3059957182050514,0,0,0,0,0,0,0.057822091961703716,0.020086599935045794,0.030257275666998144,0.012383792470146364,0.0,0.0
2018-10-04,^BVSP,-0.0038501846318203525,0.023998241629885356,0.011126639903390193,0.04638994003815036,-0.40314973179078945,0,0,0,0,0,0,0.03382385033181836,0.04408484156493115,0.03135948249396701,0.011281585643177501,0.0,0.0
2018-10-05,^BVSP,-0.007635795684623026,0.003785611052802673,0.011490347581088717,0.04493510932735627,-0.6468989192867004,0,0,0,0,0,0,0.030038239279015687,0.04787045261773382,0.03172319017166553,0.010917877965478977,0.0,0.0
2018-10-08,^BVSP,0.04468517707221495,0.052320972756837975,0.013336813438459143,0.052320972756837975,2.8600016371421773,0,1,1,0,0,0,0.08235921203585367,-0.004450520139104151,0.03356965602903596,0.00907141210810855,0.7,1.0
2018-10-09,^BVSP,4.646516275266799e-05,0.04463871190946228,0.00831141547963106,0.052320972756837975,-0.1263470323766637,0,0,0,0,0,0,0.03772050012639138,0.04018819177035813,0.028544258070207874,0.014096810066936635,0.0,0.0
2018-10-10,^BVSP,-0.028381978939690633,0.0284284441024433,0.0021784669026634895,0.07306715601190558,-1.933722032862736,0,0,0,0,0,1,0.00929205602394808,0.06861663587280142,0.022411309493240304,0.020229758643904205,0.4,0.0
2018-10-11,^BVSP,-0.009099702646850005,0.019282276292840628,0.0018124901621067446,0.07306715601190558,-0.6720914994063877,0,0,0,0,0,1,0.028574332316788707,0.0493343595799608,0.02204533275268356,0.02059573538446095,0.4,0.0
2018-10-15,^BVSP,0.005280230693506138,0.014379933340356144,-0.008038746432570458,0.03366220963319677,0.26606917691446047,0,0,0,0,0,0,0.04295426565714485,0.03495442623960466,0.012194096158006356,0.030446971979138152,0.0,0.0
2018-10-16,^BVSP,0.027894260550247935,0.022614029856741796,-0.0010767975856966414,0.05627623948993857,1.6988936295722994,0,0,0,0,0,0,0.06556829551388665,0.012340396382862863,0.019156045004880173,0.023485023132264336,0.0,0.0
2018-10-17,^BVSP,0.000536499470537577,0.027357761079710358,0.006152822016860411,0.03699396319709794,-0.06737336554045521,0,0,0,0,0,0,0.03821053443417629,0.03969815746257322,0.026385664607437225,0.016255403529707283,0.0,0.0
2018-10-18,^BVSP,-0.022605628571991665,0.023142128042529242,0.002776340535574996,0.0504998891222396,-1.4980678154414482,0,0,0,0,0,0,0.015068406391647048,0.06284028550510246,0.02300918312615181,0.019631885010992698,0.0,0.0
2018-10-19,^BVSP,0.004438713279931145,0.02704434185192281,0.002565961182181248,0.0504998891222396,0.23170475082629838,0,0,0,0,0,0,0.04211274824356986,0.03579594365317965,0.022798803772758062,0.019842264364386446,0.0,0.0
2018-10-22,^BVSP,0.016217813070791787,0.011779099790860642,-0.0003531506876827892,0.03882344164278345,0.9526302154000071,0,0,0,0,0,0,0.0538918480344305,0.02401684386231901,0.019879691902894025,0.022761376234250483,0.0,0.0
2018-10-23,^BVSP,-0.0034757813069400956,0.019693594377731882,-0.0013562208820522073,0.03882344164278345,-0.2910658788578538,0,0,0,0,0,0,0.03419825365669862,0.04371043824005089,0.018876621708524607,0.0237644464286199,0.0,0.0
2018-10-24,^BVSP,-0.02656305949648058,0.023087278189540483,-0.0023455786131744358,0.042780872567272366,-1.6858099794672008,0,0,0,0,0,0,0.011110975467158134,0.06679771642959137,0.017887263977402378,0.02475380415974213,0.0,0.0
2018-10-25,^BVSP,0.012204904175244391,0.03876796367172497,-0.0004040308893461242,0.042780872567272366,0.6981138787968425,0,0,0,0,0,0,0.049878939138883104,0.028029752757866407,0.01982881170123069,0.02281225643591382,0.0,0.0
2018-10-26,^BVSP,0.01926987142897904,0.00706496725373465,0.0003589837002006893,0.04583293092545962,1.1074063225519555,0,0,0,0,0,0,0.05694390639261775,0.020964785504131757,0.020591826290777503,0.022049241846367005,0.0,0.0
2018-10-29,^BVSP,-0.02268896328083017,0.04195883470980921,-0.00444431179327183,0.04583293092545962,-1.4254810286035695,0,0,0,0,0,0,0.014985071682808541,0.06292362021394096,0.015788530797304984,0.026852537339839524,0.0,0.0
2018-10-30,^BVSP,0.03619970724997454,0.05888867053080471,0.01124637989334195,0.05888867053080471,2.0776456844353373,0,0,1,0,0,0,0.07387374221361326,0.004034949683136259,0.03147922248391877,0.011161845653225744,0.7,0.0
2018-10-31,^BVSP,0.006172929933749488,0.03002677731622505,0.009738386332968224,0.05888867053080471,0.29063545624592213,0,0,0,0,0,0,0.0438469648973882,0.03406172699936131,0.029971228923545038,0.01266983921359947,0.0,0.0
2018-11-01,^BVSP,0.011317034167424078,0.00514410423367459,0.0077501770175794835,0.05888867053080471,0.5753640822736871,0,0,0,0,0,0,0.04899106913106279,0.02891762276568672,0.027983019608156297,0.01465804852898821,0.0,0.0
2018-11-05,^BVSP,0.013246119627492448,0.0019290854600683693,0.016733947744660138,0.03002677731622505,0.6646536062595684,0,0,0,0,0,0,0.05092015459113116,0.02698853730561835,0.03696679033523695,0.005674277801907556,0.0,0.0
2018-11-06,^BVSP,-0.010422662746377792,0.02366878237387024,0.005078355245572055,0.02366878237387024,-0.7346227842918583,0,0,0,0,0,0,0.02725137221726092,0.05065731967948859,0.02531119783614887,0.01732987030099564,0.0,0.0
2018-11-07,^BVSP,-0.010828813799274972,0.0004061510528971801,0.0008279193123159403,0.02407493342676742,-0.7955963731020784,0,0,0,0,0,0,0.02684522116436374,0.05106347073238577,0.021060761902892754,0.021580306234251754,0.0,0.0
2018-11-08,^BVSP,-0.0241626210407338,0.013333807241458828,-0.00804199448972353,0.03740874066822625,-1.5411093935136557,0,0,0,0,0,0,0.013511413922904912,0.06439727797384459,0.012190848100853285,0.030450220036291224,0.0,0.0
2018-11-09,^BVSP,0.0002452397230572889,0.02440786076379109,-0.011292214465832319,0.02440786076379109,-0.07100325588175405,0,0,0,0,0,0,0.037919274686696,0.03998941721005351,0.008940628124744495,0.03370044001240001,0.0,0.0
2018-11-12,^BVSP,-0.0013554095761889318,0.0016006492992462207,-0.009025401173285104,0.02440786076379109,-0.18767216383461324,0,0,0,0,0,0,0.03631862538744978,0.04159006650929973,0.01120744141729171,0.031433626719852795,0.0,0.0
2018-11-13,^BVSP,-0.007169751258643553,0.005814341682454621,-0.008110635538127249,0.02440786076379109,-0.5362429960359806,0,0,0,0,0,0,0.03050428370499516,0.04740440819175435,0.012122207052449565,0.030518861084694943,0.0,0.0
2018-11-14,^BVSP,0.012394313866396833,0.019564065125040386,0.0010285981886554094,0.019564065125040386,0.6283397723252947,0,0,0,0,0,0,0.050068348830035546,0.027840343066713964,0.021261440779232223,0.021379627357912285,0.0,0.0
2018-11-16,^BVSP,0.02913873570582015,0.016744421839423318,0.008251972184346125,0.036308486964463704,1.5850922381729426,0,0,0,0,0,0,0.06681277066945887,0.011095921227290646,0.02848481477492294,0.01415625336222157,0.0,0.0
2018-11-19,^BVSP,-0.00696084798654556,0.03609958369236571,0.006850612581756968,0.036308486964463704,-0.5723263992465414,0,0,0,0,0,0,0.030713186977093153,0.04719550491965636,0.027083455172333782,0.015557612964810726,0.0,0.0
2018-11-21,^BVSP,-0.007215878772545037,0.00025503078599947715,0.006839080703281597,0.03635461447836519,-0.5632101936284534,0,0,0,0,0,0,0.030458156191093676,0.047450535705655834,0.02707192329385841,0.015569144843286097,0.0,0.0
2018-11-22,^BVSP,0.002380599249566545,0.009596478022111582,0.004335652049074025,0.03635461447836519,-0.0026811507826805655,0,0,0,0,0,0,0.04005463421320526,0.03785405768354425,0.02456849463965084,0.01807257349749367,0.0,0.0
2018-11-23,^BVSP,-0.014357756703484714,0.01673835595305126,-0.006538471053252191,0.01673835595305126,-0.9945578439328117,0,0,0,0,0,0,0.023316278260154,0.05459241363659551,0.013694371537324623,0.028946696599819886,0.0,0.0
2018-11-26,^BVSP,-0.007952212453056301,0.006405544250428413,-0.006786312169879877,0.01673835595305126,-0.5816660042653811,0,0,0,0,0,0,0.02972182251058241,0.0481868693861671,0.013446530420696937,0.02919453771644757,0.0,0.0
2018-11-27,^BVSP,0.027031477859336794,0.034983690312393095,0.001775526988090581,0.04138923456282151,1.4986149095559573,0,0,0,0,0,0,0.06470551282297551,0.013203179073774003,0.022008369578667395,0.020632698558477113,0.0,0.0
2018-11-28,^BVSP,0.01535521470825793,0.011676263151078864,0.005019180852763427,0.04138923456282151,0.7911179570127085,0,0,0,0,0,0,0.05302924967189664,0.024879442224852867,0.02525202344334024,0.017389044693804267,0.0,0.0
2018-11-29,^BVSP,0.005129620492420717,0.010225594215837214,0.009891025151739785,0.034983690312393095,0.15071811324274684,0,0,0,0,0,0,0.04280365545605943,0.03510503644069008,0.0301238677423166,0.012517200394827909,0.0,0.0
2018-11-30,^BVSP,-0.0022989285516430424,0.007428549044063759,0.0113043461270931,0.029330406410979837,-0.2993166970082627,0,0,0,0,0,0,0.03537510641199567,0.04253358548475384,0.03153718871766992,0.011103879419474594,0.0,0.0
2018-12-03,^BVSP,0.0035243506400427504,0.005823279191685793,0.005427564322269589,0.017654143259900973,0.04812093402414083,0,0,0,0,0,0,0.04119838560368146,0.03671030629306805,0.025660406912846403,0.016980661224298105,0.0,0.0
2018-12-04,^BVSP,-0.01340496636884378,0.01692931700888653,-0.0017624809470058386,0.018534586861264496,-1.0076251440267203,0,0,0,0,0,0,0.024269068594794933,0.05363962330195458,0.018470361643570975,0.024170706493573533,0.0,0.0
2018-12-05,^BVSP,0.00468300567654123,0.01808797204538501,-0.0018741346509757104,0.01808797204538501,0.11430860354023588,0,0,0,0,0,0,0.04235704064017994,0.03555165125656957,0.018358707939601104,0.024282360197543405,0.0,0.0
2018-12-06,^BVSP,-0.0021811730761630843,0.006864178752704314,-0.0018446957821057208,0.01808797204538501,-0.2928422987370873,0,0,0,0,0,0,0.03549286188747563,0.04241583000927388,0.018388146808471093,0.024252921328673415,0.0,0.0
2018-12-07,^BVSP,-0.008261754374793484,0.0060805812986304,-0.0047912220358147795,0.01808797204538501,-0.6610504603550584,0,0,0,0,0,0,0.02941228058884523,0.04849641130790428,0.015441620554762035,0.027199447582382474,0.0,0.0
2018-12-10,^BVSP,-0.025284344117624258,0.017022589742830774,-0.007761066473009899,0.029967349794165488,-1.7125666355048248,0,0,0,0,0,0,0.012389690846014455,0.06551900105073505,0.012471776117566915,0.030169292019577593,0.0,0.0
2018-12-11,^BVSP,0.005860695105078528,0.031145039222702786,-0.0074666441158755745,0.031145039222702786,0.2186233628196316,0,0,0,0,0,0,0.04353473006871724,0.03437396182803227,0.01276619847470124,0.02987486966244327,0.0,0.0
2018-12-12,^BVSP,0.006424585383373427,0.0005638902782948985,-0.005315204500991447,0.031708929500997685,0.24131090804183408,0,0,0,0,0,0,0.04409862034701214,0.03381007154973737,0.014917638089585367,0.02772343004755914,0.0,0.0
2018-12-13,^BVSP,0.009850492944540323,0.0034259075611668965,-0.0007871426711579949,0.03513483706216458,0.45411585616759514,0,0,0,0,0,0,0.047524527908179036,0.030384163988570474,0.01944569991941882,0.02319536821772569,0.0,0.0
2018-12-14,^BVSP,-0.004427007367089786,0.014277500311630109,0.004427191516475623,0.014277500311630109,-0.41209161772884606,0,0,0,0,0,0,0.03324702759654893,0.04466166430020058,0.024660034107052437,0.01798103403009207,0.0,0.0
2018-12-17,^BVSP,-0.012079525654601159,0.007652518287511373,-5.78636734442986e-05,0.021930018599141482,-0.8606551822073276,0,0,0,0,0,0,0.025594509309037554,0.052314182587711956,0.020174978917132515,0.022466089220011993,0.0,0.0
2018-12-18,^BVSP,0.0024276065329434937,0.014507132187544652,-0.0010571083860517819,0.021930018599141482,0.04510265518087248,0,0,0,0,0,0,0.040101641496582206,0.037807050400167304,0.019175734204525032,0.023465333932619476,0.0,0.0
2018-12-19,^BVSP,-0.010865886666740127,0.01329349319968362,-0.006236203288871894,0.014507132187544652,-0.7748105551827457,0,0,0,0,0,0,0.026808148296898586,0.051100543599850924,0.01399663930170492,0.02864442883543959,0.0,0.0
2018-12-20,^BVSP,-0.004738430444991976,0.006127456221748151,-0.006314059058347442,0.014507132187544652,-0.37207929685207713,0,0,0,0,0,0,0.03293560451864674,0.04497308737810277,0.013918783532229372,0.028722284604915136,0.0,0.0
2018-12-21,^BVSP,0.005006853925488525,0.0097452843704805,-0.002042464163325021,0.01587274059222865,0.2187569802076026,0,0,0,0,0,0,0.04268088888912724,0.03522780300762227,0.018190378427251793,0.024450689709892715,0.0,0.0
2018-12-26,^BVSP,-0.006567841302696303,0.011574695228184828,-0.00429132612223497,0.01587274059222865,-0.5023512713683621,0,0,0,0,0,0,0.03110619366094241,0.0468024982358071,0.015941516468341844,0.026699551668802664,0.0,0.0
2018-12-27,^BVSP,0.0037984523618653787,0.010366293664561682,-0.0006252413650835939,0.011574695228184828,0.15372687821186112,0,0,0,0,0,0,0.04147248732550409,0.03643620457124542,0.01960760122549322,0.023033466911651288,0.0,0.0
2018-12-28,^BVSP,0.028003468202050213,0.024205015840184835,0.007560233296676953,0.03457130950474652,1.656546496888208,0,0,0,0,0,0,0.06567750316568893,0.012231188731060584,0.027793075887253767,0.014847992249890741,0.0,0.0
2019-01-02,^BVSP,0.034939467536951346,0.006935999334901133,0.015043386699542659,0.04150730883964765,1.9830699302360442,0,0,0,0,0,0,0.07261350250059007,0.005295189396159451,0.035276229290119476,0.0073648388470250355,0.0,0.0
2019-01-03,^BVSP,0.006046815374878056,0.02889265216207329,0.01819705086893625,0.031141015175085968,0.2138021411079341,0,0,0,0,0,0,0.04372085033851677,0.03418784155823274,0.03842989345951306,0.004211174677631446,0.0,0.0
