date,equity,rolling_max,drawdown
2018-03-16,1.0004659026865264,1.0822615103301254,-0.07557841322348113
2018-03-19,0.9966885845115118,1.0822615103301254,-0.07906862158713479
2018-03-20,0.9919509917646486,1.0822615103301254,-0.08344611510570032
2018-03-21,0.9953611446650245,1.0822615103301254,-0.08029516418688265
2018-03-22,0.9852028043813856,1.0822615103301254,-0.08968138016765803
2018-03-23,0.9844678591049207,1.0822615103301254,-0.09036046305977785
2018-03-26,0.9929062768529426,1.0822615103301254,-0.08256344018917061
2018-03-27,0.9829104098586834,1.0822615103301254,-0.09179953229708471
2018-03-28,0.9731486484781309,1.0822615103301254,-0.10081931290221302
2018-03-29,0.9647851206735828,1.0822615103301254,-0.10854713813180739
2018-04-02,0.9848361931914538,1.0822615103301254,-0.09002012564315787
2018-04-03,0.981882020377413,1.0822615103301254,-0.09274975502186467
2018-04-04,0.9815130025813219,1.0822615103301254,-0.09309072418002917
2018-04-05,0.9813149111689202,1.0822615103301254,-0.09327375888144918
2018-04-06,0.9664114473448832,1.0822615103301254,-0.1070444267669689
2018-04-09,0.9676384129414346,1.0822615103301254,-0.10591072147962366
2018-04-10,0.956041894100558,1.0822615103301254,-0.11662580164295622
2018-04-11,0.9556959327247652,1.0822615103301254,-0.11694546687404006
2018-04-12,0.9573579573710104,1.0822615103301254,-0.11540977089817728
2018-04-13,0.9558706491392814,1.0822615103301254,-0.11678403046255481
2018-04-16,0.9489474990332375,1.0822615103301254,-0.12318095952264141
2018-04-17,0.955440597015812,1.0822615103301254,-0.11718139479581868
2018-04-18,0.9518081725955265,1.0822615103301254,-0.12053772262011453
2018-04-19,0.9476339217723978,1.0822615103301254,-0.12439469321667163
2018-04-20,0.9459381567769642,1.0822615103301254,-0.12596156497478883
2018-04-23,0.9389477686898775,1.0822615103301254,-0.13242062133072852
2018-04-24,0.9448993359018116,1.0822615103301254,-0.12692142621464364
2018-04-25,0.9484074948071058,1.0822615103301254,-0.12367991861984418
2018-04-26,0.9478524798438783,1.0822615103301254,-0.12419274750448062
2018-04-27,0.9425220145084132,1.0822615103301254,-0.12911805001647614
2018-04-30,0.9416732840496497,1.0822615103301254,-0.12990226940399252
2018-05-02,0.9365732765828645,1.0822615103301254,-0.13461463089713055
2018-05-03,0.9280571251200805,1.0822615103301254,-0.14248347902810243
2018-05-04,0.9301242935078383,1.0822615103301254,-0.1405734338421406
2018-05-07,0.9453263600015248,1.0822615103301254,-0.12652685974837163
2018-05-08,0.9302509664442915,1.0822615103301254,-0.14045638917664705
2018-05-09,0.935704509637473,1.0822615103301254,-0.1354173638199031
2018-05-10,0.9352195216254745,1.0822615103301254,-0.13586548842506485
2018-05-11,0.9295065870900834,1.0822615103301254,-0.1411441890726085
2018-05-14,0.9294780389531635,1.0822615103301254,-0.14117056729695387
2018-05-15,0.95891039482313,1.0822615103301254,-0.11397533251401437
2018-05-16,0.9543469862588883,1.0822615103301254,-0.11819188139862702
2018-05-17,0.9457001050912632,1.0822615103301254,-0.12618152261296478
2018-05-18,0.940879764075379,1.0822615103301254,-0.13063547479538506
2018-05-21,0.9326695229853268,1.0822615103301254,-0.13822166446552098
2018-05-22,0.9256092974891857,1.0822615103301254,-0.14474524996565352
2018-05-23,0.925469140993647,1.0822615103301254,-0.1448747533196959
2018-05-24,0.9201348390878085,1.0822615103301254,-0.14980360078855892
2018-05-25,0.9141412768747922,1.0822615103301254,-0.15534159891175559
2018-05-28,0.8950582534944155,1.0822615103301254,-0.1729741426160547
2018-05-29,0.8950582534944155,1.0822615103301254,-0.1729741426160547
2018-05-30,0.8950582534944155,1.0822615103301254,-0.1729741426160547
2018-06-01,0.8950582534944155,1.0822615103301254,-0.1729741426160547
2018-06-04,0.8950582534944156,1.0822615103301254,-0.1729741426160547
2018-06-05,0.9002177512563242,1.0822615103301254,-0.16820681261987402
2018-06-06,0.9030051529083165,1.0822615103301254,-0.16563127831010993
2018-06-07,0.8878483271403272,1.0822615103301254,-0.17963605037612007
2018-06-08,0.8989106741100743,1.0822615103301254,-0.16941454026589475
2018-06-11,0.9087429594041401,1.0822615103301254,-0.1603295961925657
2018-06-12,0.9134110355339702,1.0822615103301254,-0.15601633540922122
2018-06-13,0.9040579065433281,1.0822615103301254,-0.16465854332419094
2018-06-14,0.9080427356693994,1.0822615103301254,-0.16097659668926367
2018-06-15,0.9075156149184047,1.0822615103301254,-0.16146365157014353
2018-06-18,0.8954048762441507,1.0822615103301254,-0.1726538662813365
2018-06-19,0.889369114997794,1.0822615103301254,-0.17823085593563504
2018-06-20,0.8817066095698114,1.0822615103301254,-0.18531094273059578
2018-06-21,0.8793616152732926,1.0822615103301254,-0.18747769658272484
2018-06-22,0.8817313709408509,1.0822615103301254,-0.18528806344420978
2018-06-25,0.883218566085089,1.0822615103301254,-0.18391390837166688
2018-06-26,0.8945143078645219,1.0822615103301254,-0.17347674353524267
2018-06-27,0.8968710922347728,1.0822615103301254,-0.17129909575995406
2018-06-28,0.8980831651814795,1.0822615103301254,-0.17017915114847382
2018-06-29,0.8973373127134935,1.0822615103301254,-0.17086831218845056
2018-07-02,0.9003970424793836,1.0822615103301254,-0.1680411491260252
2018-07-03,0.9217473484184822,1.0822615103301254,-0.14831365652344153
2018-07-04,0.9558058844782488,1.0822615103301254,-0.11684387243273897
2018-07-05,0.9577832363142378,1.0822615103301254,-0.11501681694096066
2018-07-06,0.9421493717982583,1.0822615103301254,-0.12946236856296245
2018-07-10,0.9563863467582598,1.0822615103301254,-0.11630753045395603
2018-07-11,0.9459695944954716,1.0822615103301254,-0.12593251680278306
2018-07-12,0.9514567969648267,1.0822615103301254,-0.12086239057452852
2018-07-13,0.9363746109493474,1.0822615103301254,-0.13479819617374889
2018-07-16,0.9357080234300588,1.0822615103301254,-0.1354141171068377
2018-07-17,0.9363859415837209,1.0822615103301254,-0.13478772676846618
2018-07-18,0.933646154108286,1.0822615103301254,-0.1373192660030077
2018-07-19,0.9378153763855303,1.0822615103301254,-0.13346694173807805
2018-07-20,0.9604170698412989,1.0822615103301254,-0.11258317821139174
2018-07-23,0.9649642900370006,1.0822615103301254,-0.10838158723518243
2018-07-24,0.9768424787626715,1.0822615103301254,-0.09740624660605146
2018-07-25,0.974826564086008,1.0822615103301254,-0.09926893381928203
2018-07-26,0.9691011635886478,1.0822615103301254,-0.10455915290469853
2018-07-27,0.968028423302098,1.0822615103301254,-0.1055503553786945
2018-07-30,0.9730693370867739,1.0822615103301254,-0.10089259592170496
2018-07-31,0.9814757096044037,1.0822615103301254,-0.09312518255867641
2018-08-01,1.0096753920309123,1.0822615103301254,-0.06706892706280576
2018-08-02,1.0090176797893542,1.0822615103301254,-0.06767664731828948
2018-08-03,0.9982884720120484,1.0822615103301254,-0.07759033978068985
2018-08-06,1.0000350622615422,1.0822615103301254,-0.07597650594032623
2018-08-07,0.9877229507636911,1.0822615103301254,-0.08735278734766883
2018-08-08,0.9947602101718218,1.0822615103301254,-0.08085042230838724
2018-08-09,0.9876853425309433,1.0822615103301254,-0.08738753701989577
2018-08-10,0.9937611276018261,1.0822615103301254,-0.08177356570807348
2018-08-13,0.9878181359191235,1.0822615103301254,-0.0872648371114978
2018-08-14,0.9963870898670247,1.0822615103301254,-0.07934719995438644
2018-08-15,0.994789140109453,1.0822615103301254,-0.0808236913035838
2018-08-16,0.9976439368225466,1.0822615103301254,-0.07818588455739095
2018-08-17,0.9853310737558777,1.0822615103301254,-0.08956286040762984
2018-08-20,0.9805942958886283,1.0822615103301254,-0.09393960098468734
2018-08-21,0.9868256988715394,1.0822615103301254,-0.08818184010764185
2018-08-22,0.9914495357537015,1.0822615103301254,-0.08390945599527344
2018-08-23,0.9888573395254739,1.0822615103301254,-0.08630462223142366
2018-08-24,0.9945798711166483,1.0822615103301254,-0.08101705398978054
2018-08-27,1.007363148063219,1.0822615103301254,-0.06920541990268125
2018-08-28,1.0115323675042645,1.0822615103301254,-0.06535309825837399
2018-08-29,1.0037809917123044,1.0822615103301254,-0.07251530047842303
2018-08-30,0.9860225421916277,1.0822615103301254,-0.08892394972924955
2018-08-31,0.9768323235204626,1.0822615103301254,-0.09741562995943875
2018-09-03,0.9586209730457332,1.0822615103301254,-0.11424275565956121
2018-09-04,0.9431321725658451,1.0822615103301254,-0.1285542694037426
2018-09-05,0.9470598528588238,1.0822615103301254,-0.12492512778178788
2018-09-06,0.9493592119452376,1.0822615103301254,-0.12280054045749833
2018-09-10,0.9532334754686393,1.0822615103301254,-0.11922075545505473
2018-09-11,0.9402054091554662,1.0822615103301254,-0.13125857273749608
2018-09-12,0.9436651519135536,1.0822615103301254,-0.12806180123165922
2018-09-13,0.9351563250680492,1.0822615103301254,-0.13592388148147694
2018-09-14,0.9349777660856959,1.0822615103301254,-0.13608886839143253
2018-09-17,0.9387409250871016,1.0822615103301254,-0.13261174297813227
2018-09-18,0.9270542109630155,1.0822615103301254,-0.14341016278012741
2018-09-19,0.9209255882965599,1.0822615103301254,-0.14907295555983757
2018-09-20,0.9640617497147999,1.0822615103301254,-0.10921552645743704
2018-09-21,0.974819201091607,1.0822615103301254,-0.0992757371605546
2018-09-24,0.9712032216828849,1.0822615103301254,-0.1026168699405785
2018-09-25,0.9788053443501177,1.0822615103301254,-0.09559257627895335
2018-09-26,0.9832452376644938,1.0822615103301254,-0.09149015438554065
2018-09-27,0.9866116837017751,1.0822615103301254,-0.0883795882190932
2018-09-28,0.9825513793420145,1.0822615103301254,-0.09213127329798143
2018-10-01,0.9787539167145848,1.0822615103301254,-0.09564009495631731
2018-10-02,0.9910403878525788,1.0822615103301254,-0.08428750501320259
2018-10-03,1.0081124809702822,1.0822615103301254,-0.0685130429679841
2018-10-04,1.025959169164854,1.0822615103301254,-0.05202286196808137
2018-10-05,1.006830949260897,1.0822615103301254,-0.06969716685777705
2018-10-08,1.0116356790800853,1.0822615103301254,-0.06525763928211481
2018-10-09,0.9937097542283404,1.0822615103301254,-0.08182103424778897
2018-10-10,0.9901103534964577,1.0822615103301254,-0.08514684847801579
2018-10-11,0.9901103534964577,1.0822615103301254,-0.08514684847801579
2018-10-15,0.9901103534964578,1.0822615103301254,-0.08514684847801568
2018-10-16,1.0096111917014445,1.0822615103301254,-0.06712824759564828
2018-10-17,1.0027163229134395,1.0822615103301254,-0.07349904496965987
2018-10-18,0.9875119780766404,1.0822615103301254,-0.08754772423218049
2018-10-19,0.9998450828141261,1.0822615103301254,-0.07615204525832175
2018-10-22,1.0124653797639942,1.0822615103301254,-0.06449100323713919
2018-10-23,1.0104984537981723,1.0822615103301254,-0.06630842531770631
2018-10-24,1.0011582983515184,1.0822615103301254,-0.07493864579353648
2018-10-25,1.0153714154738476,1.0822615103301254,-0.061805852114129145
2018-10-26,1.0348787794958243,1.0822615103301254,-0.043781221434963324
2018-10-29,1.0239925801669336,1.0822615103301254,-0.05383997269330765
2018-10-30,1.0214901126349225,1.0822615103301254,-0.05615223041302242
2018-10-31,0.9990442124357968,1.0822615103301254,-0.07689204235762259
2018-11-01,1.0014905015581146,1.0822615103301254,-0.07463169298829908
2018-11-05,1.0084941618424623,1.0822615103301254,-0.0681603732402547
2018-11-06,0.9943183613146348,1.0822615103301254,-0.08125868671857783
2018-11-07,0.9776176219069591,1.0822615103301254,-0.09669002124195147
2018-11-08,0.964696560894453,1.0822615103301254,-0.10862896657926169
2018-11-09,0.9678859434946429,1.0822615103301254,-0.10568200545226292
2018-11-12,0.9676245580216092,1.0822615103301254,-0.1059235233021899
2018-11-13,0.935137677837889,1.0822615103301254,-0.13594111135612574
2018-11-14,0.9369023150250395,1.0822615103301254,-0.13431060230604208
2018-11-16,0.9588169313404398,1.0822615103301254,-0.11406169193990001
2018-11-19,0.9593365225035679,1.0822615103301254,-0.11358159433117165
2018-11-21,0.880851371987549,1.0822615103301254,-0.18610117464229103
2018-11-22,0.8806743331597193,1.0822615103301254,-0.18626475694300115
2018-11-23,0.8742473308906338,1.0822615103301254,-0.1922032498190206
2018-11-26,0.8756990492788373,1.0822615103301254,-0.1908618749531984
2018-11-27,0.8615184394129183,1.0822615103301254,-0.20396463221709993
2018-11-28,0.8602791676181104,1.0822615103301254,-0.20510970832206998
2018-11-29,0.864153428370216,1.0822615103301254,-0.2015299258802794
2018-11-30,0.8654598454640763,1.0822615103301254,-0.20032280811679004
2018-12-03,0.8673474677353094,1.0822615103301254,-0.19857866194396967
2018-12-04,0.868488811300033,1.0822615103301254,-0.19752407065172695
2018-12-05,0.8678152323326903,1.0822615103301254,-0.19814645162057176
2018-12-06,0.8613695640119071,1.0822615103301254,-0.20410219176217304
2018-12-07,0.8616874024804106,1.0822615103301254,-0.20380851184704185
2018-12-10,0.8548878643593657,1.0822615103301254,-0.21009122453352636
2018-12-11,0.8549698426362322,1.0822615103301254,-0.21001547733556725
2018-12-12,0.8489264204050105,1.0822615103301254,-0.21559954567167405
2018-12-13,0.8510464002647153,1.0822615103301254,-0.21364070315582218
2018-12-14,0.8566818586191677,1.0822615103301254,-0.2084335898096833
2018-12-17,0.8577421720577839,1.0822615103301254,-0.20745386963253987
2018-12-18,0.8566780195624438,1.0822615103301254,-0.20843713706391642
2018-12-19,0.8555682563199841,1.0822615103301254,-0.20946254841955192
2018-12-20,0.8537857455317716,1.0822615103301254,-0.21110957251788542
2018-12-21,0.8538565610629034,1.0822615103301254,-0.2110441395976015
2018-12-26,0.8599709100095051,1.0822615103301254,-0.20539453560795518
2018-12-27,0.8642625733319945,1.0822615103301254,-0.20142907690733092
2018-12-28,0.8676617188263246,1.0822615103301254,-0.19828829673369874
2019-01-02,0.8720876895220667,1.0822615103301254,-0.19419873921594855
2019-01-03,0.8740351166281934,1.0822615103301254,-0.19239933390813835
2019-01-04,0.8751327573607375,1.0822615103301254,-0.1913851236437364
2019-01-07,0.878284048496106,1.0822615103301254,-0.18847335869109827
2019-01-08,0.877752932012617,1.0822615103301254,-0.18896410559322818
2019-01-09,0.8797711746498754,1.0822615103301254,-0.18709926736513416
2019-01-10,0.8873715101354948,1.0822615103301254,-0.18007662504340816
2019-01-11,0.8901347757399439,1.0822615103301254,-0.177523392226687
2019-01-14,0.888770557903371,1.0822615103301254,-0.17878391736183363
2019-01-15,0.8934323655368588,1.0822615103301254,-0.17447644861330003
2019-01-16,0.8942467441448754,1.0822615103301254,-0.17372397003003404
2019-01-17,0.8970725644342651,1.0822615103301254,-0.1711129372413619
2019-01-18,0.8983826517602048,1.0822615103301254,-0.1699024282161078
2019-01-21,0.8921285912797012,1.0822615103301254,-0.1756811244192057
2019-01-22,0.8905706495948,1.0822615103301254,-0.17712064866545363
2019-01-23,0.8916328825617781,1.0822615103301254,-0.1761391548611937
2019-01-24,0.8936819470315627,1.0822615103301254,-0.17424583753425704
2019-01-28,0.925310703809601,1.0822615103301254,-0.14502114786716314
2019-01-29,0.927569029293975,1.0822615103301254,-0.1429344752258298
2019-01-30,0.9353474320379276,1.0822615103301254,-0.13574730034276483
2019-01-31,0.935736917459153,1.0822615103301254,-0.13538741928120268
2019-02-01,0.937401082440752,1.0822615103301254,-0.13384974565452867
2019-02-04,0.9386886582084323,1.0822615103301254,-0.13266003710868246
2019-02-05,0.9393939785905169,1.0822615103301254,-0.13200832735521495
2019-02-06,0.9374819592499563,1.0822615103301254,-0.133775016202883
2019-02-07,0.9356053476749615,1.0822615103301254,-0.13550898859040916
2019-02-08,0.9317999379828925,1.0822615103301254,-0.13902515326571774
2019-02-11,0.9265814480474454,1.0822615103301254,-0.14384699150503144
2019-02-12,0.9792541159774639,1.0822615103301254,-0.09517791529077002
2019-02-13,0.9817680673326455,1.0822615103301254,-0.09285504662068789
2019-02-14,0.9811026090590083,1.0822615103301254,-0.09346992414084865
2019-02-15,0.9802528226854257,1.0822615103301254,-0.09425511918425677
2019-02-18,0.9789781431250519,1.0822615103301254,-0.09543291174936885
2019-02-19,0.9485904525376739,1.0822615103301254,-0.12351086730570082
2019-02-20,0.9476409199782674,1.0822615103301254,-0.12438822693675422
2019-02-21,0.9522006695358827,1.0822615103301254,-0.12017505894168767
2019-02-22,0.9444461691865271,1.0822615103301254,-0.12734014822495177
2019-02-25,0.9386254782377265,1.0822615103301254,-0.1327184148391134
2019-02-26,0.9463576589097253,1.0822615103301254,-0.1255739487390113
2019-02-27,0.9525518002520181,1.0822615103301254,-0.11985061728615065
2019-02-28,0.9528824964683947,1.0822615103301254,-0.11954505692645934
2019-03-01,0.941107030341735,1.0822615103301254,-0.1304254827886595
2019-03-06,0.9419246282445743,1.0822615103301254,-0.12967002960563911
2019-03-07,0.94100402633986,1.0822615103301254,-0.13052065756933107
2019-03-08,0.9404348382653925,1.0822615103301254,-0.13104658228256783
2019-03-11,0.9343240996692942,1.0822615103301254,-0.1366928503404925
2019-03-12,0.9325183036254314,1.0822615103301254,-0.1383613898077345
2019-03-13,0.9353863326362724,1.0822615103301254,-0.13571135653623245
2019-03-14,0.9352862166160665,1.0822615103301254,-0.13580386284755397
2019-03-15,0.9400653888403989,1.0822615103301254,-0.13138795026199535
2019-03-18,0.9370869166370388,1.0822615103301254,-0.13414003206009195
2019-03-19,0.940430798623965,1.0822615103301254,-0.1310503148752813
2019-03-20,0.948166676662721,1.0822615103301254,-0.1239024324412138
2019-03-21,0.9409921859272249,1.0822615103301254,-0.13053159800518888
2019-03-22,0.9310189561543991,1.0822615103301254,-0.13974677352204123
2019-03-25,0.9245329162424923,1.0822615103301254,-0.14573981665440605
2019-03-26,0.9289687651752191,1.0822615103301254,-0.1416411317336297
2019-03-27,0.9218015146771934,1.0822615103301254,-0.1482636073826431
2019-03-28,0.9236073107210563,1.0822615103301254,-0.1465950679154009
2019-03-29,0.9129764023618344,1.0822615103301254,-0.15641793259066694
2019-04-01,0.9114638195446803,1.0822615103301254,-0.15781554564695388
2019-04-02,0.9073268429639232,1.0822615103301254,-0.16163807517541795
2019-04-03,0.9050253382021373,1.0822615103301254,-0.16376464508464805
2019-04-04,0.9114082940202747,1.0822615103301254,-0.15786685073715212
2019-04-05,0.9138868376098903,1.0822615103301254,-0.155576698527212
2019-04-08,0.9163299734339402,1.0822615103301254,-0.1533192627774138
2019-04-09,0.9070156861271306,1.0822615103301254,-0.16192558132233592
2019-04-10,0.8999325424871903,1.0822615103301254,-0.168470342983295
2019-04-11,0.9048296922544435,1.0822615103301254,-0.16394542019845026
2019-04-12,0.8951987800205083,1.0822615103301254,-0.17284429735707474
2019-04-15,0.8951987800205083,1.0822615103301254,-0.17284429735707474
2019-04-16,0.8983583451446879,1.0822615103301254,-0.16992488731243982
2019-04-17,0.9181259783861228,1.0822615103301254,-0.15165977019171262
2019-04-18,0.9181259783861228,1.0822615103301254,-0.15165977019171262
2019-04-22,0.916921665139706,1.0822615103301254,-0.15277254490921088
2019-04-23,0.9156934829450449,1.0822615103301254,-0.15390737432237778
2019-04-24,0.9183437708387872,1.0822615103301254,-0.15145853190449132
2019-04-25,0.9132694391397929,1.0822615103301254,-0.15614716921678606
2019-04-26,0.9132694391397929,1.0822615103301254,-0.15614716921678606
2019-04-29,0.8980749888641482,1.0822615103301254,-0.17018670599289287
2019-04-30,0.8999260470913026,1.0822615103301254,-0.1684763446712657
2019-05-02,0.8965323857639498,1.0822615103301254,-0.17161205752343733
2019-05-03,0.8946001745416736,1.0822615103301254,-0.17339740349003907
2019-05-06,0.8966363713380854,1.0822615103301254,-0.171515975778736
2019-05-07,0.8932047648675155,1.0822615103301254,-0.17468674960540853
2019-05-08,0.8993082923162704,1.0822615103301254,-0.16904714458342718
2019-05-09,0.8991466893959204,1.0822615103301254,-0.16919646424305435
2019-05-10,0.8977892248649791,1.0822615103301254,-0.17045074938392302
2019-05-13,0.8957530280685674,1.0822615103301254,-0.17233217709522608
2019-05-14,0.8949773340508868,1.0822615103301254,-0.17304891146143675
2019-05-15,0.8957207074844974,1.0822615103301254,-0.17236204102715147
2019-05-16,0.8966978925744499,1.0822615103301254,-0.17145913070406849
2019-05-17,0.9014569692677107,1.0822615103301254,-0.16706178621030643
2019-05-20,0.8992441161567571,1.0822615103301254,-0.169106442783447
2019-05-21,0.9029623894645971,1.0822615103301254,-0.16567079135137697
2019-05-22,0.9026391836238967,1.0822615103301254,-0.16596943067063152
2019-05-23,0.9037704040663477,1.0822615103301254,-0.1649241930532409
2019-05-24,0.8849055450887369,1.0822615103301254,-0.18235515479173647
2019-05-27,0.8853257126816472,1.0822615103301254,-0.18196692367670575
2019-05-28,0.856201097894989,1.0822615103301254,-0.20887780843853587
2019-05-29,0.8536153548969655,1.0822615103301254,-0.21126701194743158
2019-05-30,0.8592056256615795,1.0822615103301254,-0.20610165153199111
2019-05-31,0.853377023739019,1.0822615103301254,-0.21148722781547413
2019-06-03,0.8527614722444494,1.0822615103301254,-0.21205599191610436
2019-06-04,0.8523766376160086,1.0822615103301254,-0.21241157568654034
2019-06-05,0.8436833798807949,1.0822615103301254,-0.22044406843643205
2019-06-06,0.8424017094947305,1.0822615103301254,-0.2216283204622419
2019-06-07,0.8478131508258173,1.0822615103301254,-0.2166281968512339
2019-06-10,0.8464411389345404,1.0822615103301254,-0.21789592362353527
2019-06-11,0.8545026983950428,1.0822615103301254,-0.21044711445536735
2019-06-12,0.8563588503025831,1.0822615103301254,-0.2087320466184135
2019-06-13,0.8551058542299307,1.0822615103301254,-0.20988980383392253
2019-06-14,0.8543810892257461,1.0822615103301254,-0.21055948024509186
2019-06-17,0.8522056525513321,1.0822615103301254,-0.21256956436399432
2019-06-18,0.8532703851228232,1.0822615103301254,-0.21158576094741877
2019-06-19,0.8546401283666853,1.0822615103301254,-0.2103201303851303
2019-06-21,0.8469279500270646,1.0822615103301254,-0.21744611450819895
2019-06-24,0.8469279500270646,1.0822615103301254,-0.21744611450819895
2019-06-25,0.8484981812156547,1.0822615103301254,-0.21599523486995786
2019-06-26,0.8467295979689293,1.0822615103301254,-0.21762939004395632
2019-06-27,0.848522170169441,1.0822615103301254,-0.21597306929023674
2019-06-28,0.8486666914262334,1.0822615103301254,-0.21583953293565605
2019-07-01,0.8488324580991968,1.0822615103301254,-0.2156863660056847
2019-07-02,0.8471688690945027,1.0822615103301254,-0.21722350743482666
2019-07-03,0.8494304161703596,1.0822615103301254,-0.21513385807164542
2019-07-04,0.8620141146556372,1.0822615103301254,-0.20350663270590263
2019-07-05,0.8657190575848546,1.0822615103301254,-0.2000832984249974
2019-07-08,0.8636170081744985,1.0822615103301254,-0.2020255733652887
2019-07-10,0.8669490981461576,1.0822615103301254,-0.19894675189759858
2019-07-11,0.8688237649777332,1.0822615103301254,-0.1972145764356774
2019-07-12,0.8692501256553439,1.0822615103301254,-0.1968206229655216
2019-07-15,0.8685672098638302,1.0822615103301254,-0.1974516310767731
2019-07-16,0.8711929916449862,1.0822615103301254,-0.19502543208873457
2019-07-17,0.8692007258217691,1.0822615103301254,-0.1968662679719302
2019-07-18,0.8783146439293088,1.0822615103301254,-0.18844508878321475
2019-07-19,0.8805635957024225,1.0822615103301254,-0.18636707736763036
2019-07-22,0.879240855380691,1.0822615103301254,-0.18758927764834443
2019-07-23,0.8770991826067016,1.0822615103301254,-0.1895681642238598
2019-07-24,0.8666348059530631,1.0822615103301254,-0.19923715508582496
2019-07-25,0.8921805014267157,1.0822615103301254,-0.17563315990552852
2019-07-26,0.8882263693698911,1.0822615103301254,-0.1792867427217727
2019-07-29,0.8894806889690121,1.0822615103301254,-0.17812776257959018
2019-07-30,0.8896689191982645,1.0822615103301254,-0.17795383952360444
2019-07-31,0.8886728824064355,1.0822615103301254,-0.17887416865138173
2019-08-01,0.8846225530928215,1.0822615103301254,-0.18261663687643992
2019-08-02,0.8826978854218694,1.0822615103301254,-0.18439501266877956
2019-08-05,0.8798483886323941,1.0822615103301254,-0.18702792233273513
2019-08-06,0.878784665782354,1.0822615103301254,-0.18801079277567978
2019-08-07,0.8864354870567156,1.0822615103301254,-0.180941502034639
2019-08-08,0.8885722219772054,1.0822615103301254,-0.17896717799179462
2019-08-09,0.9024129451094587,1.0822615103301254,-0.166178473043735
2019-08-12,0.9182758956559638,1.0822615103301254,-0.1515212479691166
2019-08-13,0.9221938790177644,1.0822615103301254,-0.14790106622523713
2019-08-14,0.9115269212040646,1.0822615103301254,-0.15775724027548677
2019-08-15,0.9071273683548744,1.0822615103301254,-0.16182238793822512
2019-08-16,0.9256880268651275,1.0822615103301254,-0.14467250472322335
2019-08-19,0.8716747369669893,1.0822615103301254,-0.19458030370025836
