mecanismo,event_date,next_event_date,u_star,u_exec,regret_t,s_star,s_exec
M0,2019-10-07,2019-10-14,2.983522548456499,-0.4196254130594862,3.403147961515985,"MERC4,EALT3,WLMM3,EUCA3,BGIP3,BDLL4,JHSF3,HBOR3,CEBR3,BPAC11","GPAR3,TELB3,NORD3,AFLT3,SNSY5,RSUL4,TXRX4,MBRF3,CTKA4,ENMT4"
M0,2019-10-14,2019-10-21,1.097186019919145,-0.024637256264864394,1.1218232761840095,"FHER3,SOND6,BALM4,TRIS3,RAPT3,AXIA3,PLAS3,BIOM3,SEER3,EZTC3","GPAR3,NORD3,BSLI4,AFLT3,MBRF3,RPAD6,CTKA4,BAUH4,CEDO4,CEBR3"
M0,2019-10-21,2019-10-28,2.067901529314017,0.09015731389355262,1.9777442154204645,"CTKA3,CTKA4,BALM4,AZEV3,BPAC5,AFLT3,SANB3,USIM6,INEP3,WHRL4","USIM6,GPAR3,TELB3,AFLT3,RPAD6,MBRF3,TXRX4,CEBR6,HBOR3,WLMM3"
M0,2019-10-28,2019-11-04,3.0011751104063245,-0.1293723997061129,3.130547510112437,"PSVM11,MRSA3B,TELB3,LUXM4,POSI3,JHSF3,LOGG3,UCAS3,TCSA3,WHRL4","TELB3,CTKA3,BAUH4,TXRX4,RPAD6,MBRF3,CEDO4,QUAL3,LOGN3,CTKA4"
M0,2019-11-04,2019-11-11,1.7203005391262796,-0.11947317681266628,1.8397737159389458,"OSXB3,DASA3,BIOM3,GFSA3,BAUH4,MRSA3B,BRSR5,WEGE3,BEEF3,ENEV3","SOND5,MERC4,TELB3,PSVM11,EALT3,AFLT3,MRSA3B,BAUH4,CEAB3,WLMM3"
M0,2019-11-11,2019-11-18,1.3001660468494542,0.041334284036867806,1.2588317628125865,"WLMM4,WLMM3,EUCA4,HBTS5,ESTR4,CLSC4,POSI3,ETER3,ANIM3,HAGA3","PSVM11,AFLT3,MRSA3B,WLMM3,BAUH4,RPAD6,LUXM4,TELB4,TXRX4,CEBR6"
M0,2019-11-18,2019-11-25,1.354602837002246,0.0474079886753156,1.3071948483269304,"POSI3,BOBR4,GGBR3,HAGA3,EUCA3,TCSA3,USIM5,BEEF3,CTKA3,BSLI3","AFLT3,JOPA3,MSPA3,MERC4,DASA3,WLMM3,EALT3,PSVM11,CEBR5,MRSA3B"
M0,2019-11-25,2019-12-02,2.120015104144411,0.27612266960721343,1.8438924345371974,"EUCA3,WLMM3,DASA3,AZEV3,CTKA4,BEEF3,PRIO3,ENMT4,WLMM4,YDUQ3","GPAR3,CTKA3,AFLT3,DASA3,PSVM11,EALT3,WLMM3,POSI3,CEBR5,MRSA3B"
M0,2019-12-02,2019-12-09,3.387546310235589,-0.09014247147542176,3.477688781711011,"HAGA3,CGAS3,CGAS5,HAGA4,POSI3,AZEV4,CSUD3,RSID3,BPAC3,PFRM3","AFLT3,JOPA3,USIM6,MERC4,WLMM3,BMGB4,PSVM11,EALT3,RSUL4,POSI3"
M0,2019-12-09,2019-12-16,2.690040878664911,-0.027182052632000225,2.717222931296911,"FHER3,ETER3,EUCA3,RSID3,GFSA3,PFRM3,AZEV4,BIOM3,TASA4,PDGR3","WLMM3,AFLT3,USIM6,BSLI3,MERC4,EALT3,POSI3,PSVM11,CEEB5,MRSA3B"
M0,2019-12-16,2019-12-23,5.642610955036205,0.5873499189006551,5.05526103613555,"EUCA3,GSHP3,JFEN3,PSVM11,RNEW3,WHRL3,VIVR3,WHRL4,EQPA3,KEPL3","WLMM3,HBTS5,PSVM11,POSI3,EALT3,BMGB4,CGAS3,MRSA3B,HAGA3,CSUD3"
M0,2019-12-23,2019-12-30,2.1600244696446924,-0.15748822160828113,2.3175126912529738,"HETA4,RSID3,AZEV4,DOHL3,EKTR3,USIM6,SOND6,HAGA4,CEBR5,EKTR4","WLMM3,EUCA3,EQPA5,GSHP3,POSI3,BMIN4,PRIO3,CGAS3,CSUD3,MRSA3B"
M0,2019-12-30,2020-01-06,2.505027890008025,-0.39819508915308643,2.9032229791611117,"NUTR3,LUPA3,JFEN3,VIVR3,PFRM3,SAPR3,LOGN3,RPAD5,CSUD3,PRIO3","USIM6,EUCA3,EKTR3,PSVM11,EQPA7,DASA3,EQPA3,GSHP3,CEBR5,POSI3"
M0,2020-01-06,2020-01-13,9.503329248649859,3.868105754275998,5.635223494373861,"GSHP3,TXRX3,TXRX4,ETER3,CGAS3,CGAS5,JFEN3,CTNM3,BDLL4,BALM4","USIM6,WLMM3,PSVM11,EQPA3,GSHP3,POSI3,CEBR5,RSID3,EQPA5,PRIO3"
M0,2020-01-13,2020-01-20,5.098383179351727,2.016067752469788,3.0823154268819395,"JFEN3,BDLL4,PSVM11,RCSL3,HOOT4,EQPA6,EQPA3,CEDO3,CEDO4,EQPA7","USIM6,FRIO3,PSVM11,CGAS3,DASA3,JFEN3,POSI3,EQPA3,CTNM3,COCE3"
M0,2020-01-20,2020-01-27,1.8542621438982407,-1.2118865716639824,3.066148715562223,"OSXB3,BMIN3,PTNT3,CTSA3,PTNT4,RSID3,TASA3,JOPA3,ALPA3,CGRA4","GSHP3,PSVM11,EUCA3,EQPA7,CEBR6,RCSL3,AZEV4,EQPA5,CAMB3,CTNM3"
M0,2020-01-27,2020-02-03,1.5169600170163218,-0.3373975002699608,1.8543575172862825,"MTSA3,NUTR3,USIM6,PTNT3,BAUH4,ETER3,SHUL4,BMIN4,CEED3,CEBR5","GSHP3,EUCA3,DOHL3,BMIN3,EKTR3,PSVM11,JFEN3,EQPA3,RSID3,RCSL3"
M0,2020-02-03,2020-02-10,1.5167930552572189,-0.538900532819213,2.0556935880764318,"RANI3,CEGR3,BDLL4,HBTS5,CRPG3,BEES4,BMEB3,HETA4,EALT3,BEES3","GSHP3,TXRX3,BMIN3,EQPA3,WLMM3,PRIO3,RSID3,AZEV4,CEBR3,RCSL3"
M0,2020-02-10,2020-02-17,2.272643065644873,-0.28672738016519717,2.55937044581007,"FRIO3,RPAD6,PEAB3,SNSY5,SHUL4,MBRF3,CTKA3,CSUD3,LWSA3,BEEF3","BMIN3,SOND5,JOPA3,GSHP3,JFEN3,CGAS3,BDLL4,PSVM11,ETER3,EQPA3"
M0,2020-02-17,2020-02-26,1.3861897199119861,-0.4020091261198956,1.7881988460318818,"GPAR3,PNVL3,ESTR4,GSHP3,BSLI3,PEAB4,JOPA4,CTKA4,FESA3,CEGR3","GSHP3,TXRX3,FRIO3,JFEN3,CEGR3,PATI3,EUCA3,LWSA3,CGAS3,BDLL4"
M0,2020-03-02,2020-03-09,0.3902733910522768,-0.8785823999805341,1.2688557910328109,"TXRX3,JOPA3,FESA3,RNEW3,DASA3,PNVL3,DOHL4,AADA39,ACWX39,ADMF3","GSHP3,BMIN3,SOND6,DASA3,CGAS3,BDLL4,PATI3,RSID3,EKTR3,CGAS5"
M0,2020-04-13,2020-04-20,2.903827599881635,-0.15912823394471468,3.06295583382635,"EQPA5,MRSA3B,PPLA11,RCSL3,POMO4,OIBR3,POMO3,BRKM3,BRKM5,MYPK3","DASA3,PNVL3,LUXM4,WEGE3,REDE3,BALM4,CEBR5,OSXB3,PEAB4,BAUH3"
M0,2020-04-20,2020-04-27,2.5872824752760644,-0.2976409015508961,2.8849233768269604,"EALT3,TELB4,TELB3,NUTR3,AZEV4,HETA4,MBRF3,BEEF3,CTKA4,AHEB3","PNVL3,REDE3,WEGE3,BAUH3,OSXB3,CEBR5,BSLI3,PPLA11,MRSA3B,BMEB3"
M0,2020-05-04,2020-05-11,1.970931290677377,0.08839651995350672,1.8825347707238702,"NUTR3,KLBN4,KLBN3,LUPA3,KLBN11,RANI3,SUZB3,OSXB3,BRAP3,BIOM3","PPLA11,CEGR3,LUXM4,PEAB4,PNVL3,REDE3,MBRF3,PEAB3,LWSA3,AGRO3"
M0,2020-05-11,2020-05-18,1.8192678096897452,-0.265228196143768,2.0844960058335134,"AZEV4,BRKM5,MILS3,LIGT3,SGPS3,RENT3,PTNT4,PRIO3,UNIP5,BRKM3","PPLA11,LUXM4,LWSA3,PNVL3,REDE3,NUTR3,MRSA3B,CEDO3,MBRF3,SUZB3"
M0,2020-05-18,2020-05-25,2.348289652150675,0.023651514298221786,2.324638137852453,"AFLT3,MWET4,ECOR3,BPAC5,CYRE3,BPAC11,MTRE3,SBSP3,AMAR3,MYPK3","PPLA11,MRSA3B,LUXM4,LWSA3,REDE3,ALPK3,BALM3,PEAB4,SLCE3,AGRO3"
M0,2020-05-25,2020-06-01,3.155832656948459,0.1945588317834731,2.961273825164986,"CTKA4,BIOM3,CAMB3,PTBL3,CTKA3,USIM3,VLID3,USIM5,CSUD3,RPAD6","PPLA11,ALPK3,LUXM4,LWSA3,PEAB4,REDE3,CEDO3,SLCE3,MGLU3,VALE3"
M0,2020-06-01,2020-06-08,6.927490498389669,0.3570209114113919,6.570469586978277,"TCSA3,EALT3,AZEV3,SHOW3,JFEN3,CVCB3,AHEB5,HBOR3,BDLL4,IRBR3","PPLA11,MGLU3,LUXM4,ALPK3,LWSA3,PEAB4,REDE3,CEDO3,FESA4,CAML3"
M0,2020-06-08,2020-06-15,4.422108979789058,-0.08007613081668,4.502185110605738,"TXRX3,EUCA3,AZEV3,TXRX4,NUTR3,FRIO3,TELB3,TELB4,MSPA3,AZEV4","LUXM4,LWSA3,MGLU3,PEAB4,REDE3,ALPK3,PPLA11,EALT3,BRSR5,HBTS5"
M0,2020-06-15,2020-06-22,7.215074763446004,0.3186628763985923,6.896411887047411,"MERC3,TXRX3,HETA4,MAPT4,TXRX4,CEDO3,MERC4,OSXB3,CEDO4,CTNM3","LWSA3,LUXM4,MGLU3,PEAB4,REDE3,ALPK3,TCSA3,FESA3,EALT3,CVCB3"
M0,2020-06-22,2020-06-29,3.040810154062767,0.8871922362210976,2.1536179178416694,"BSLI3,NORD3,MWET4,TELB3,LWSA3,FRIO3,HAGA3,PNVL3,MAPT4,RNEW4","TCSA3,LWSA3,BALM3,MGLU3,LUXM4,BRSR5,PEAB4,REDE3,COCE3,BSLI3"
M0,2020-06-29,2020-07-06,2.652307437563139,-0.4561942023693052,3.1085016399324443,"SNSY5,MDNE3,MILS3,JHSF3,MEAL3,HAGA4,JSLG3,MOVI3,CTKA3,BGIP4","LWSA3,MGLU3,LUXM4,PEAB4,REDE3,BRSR5,CTSA4,TCSA3,FRIO3,FESA3"
M0,2020-07-06,2020-07-13,3.412649603476025,-0.0349414286518053,3.4475910321278307,"HBTS5,PSVM11,RANI3,PFRM3,EALT4,OSXB3,CLSC3,SNSY5,RSUL4,COGN3","TCSA3,MGLU3,BRSR5,PEAB4,REDE3,FRIO3,SOND6,MAPT4,NUTR3,AZEV3"
M0,2020-07-13,2020-07-20,6.022078373563154,0.10360028628003758,5.918478087283117,"MWET3,MWET4,BALM3,SNSY5,DOHL3,ETER3,BALM4,MNPR3,MAPT4,BDLL4","TCSA3,MGLU3,LUXM4,PEAB4,REDE3,MERC3,NUTR3,AZEV3,TELB3,JHSF3"
M0,2020-07-20,2020-07-27,1.8877849980264345,-0.5840550444548562,2.4718400424812907,"OIBR3,BPAC3,WLMM3,FICT3,OIBR4,CEBR3,WEGE3,RPAD3,CTKA3,UNIP6","COCE3,TCSA3,MGLU3,LUXM4,PEAB4,REDE3,HBTS5,BALM3,MAPT4,AZEV3"
M0,2020-07-27,2020-08-03,2.2038747817610003,-0.3939044414987982,2.5977792232597983,"BSLI4,LUXM4,OIBR4,TELB4,PATI4,PATI3,CEBR6,LWSA3,LOGG3,UCAS3","TCSA3,MGLU3,REDE3,PEAB4,BRSR5,MWET3,FRIO3,HBTS5,BALM3,CEBR5"
M0,2020-08-03,2020-08-10,2.673723855898969,-0.0625560773664604,2.736279933265429,"DOHL3,GPAR3,SOND5,HBTS5,PSVM11,NUTR3,PRIO3,CEDO3,MWET3,KLBN11","MWET3,COCE3,SOND6,LUXM4,MGLU3,REDE3,PEAB4,TCSA3,FRIO3,CEBR5"
M0,2020-08-10,2020-08-17,2.3309005125900755,-0.3451660471499378,2.676066559740013,"HBOR3,MBRF3,KLBN3,KLBN11,KLBN4,PEAB3,PPLA11,SUZB3,HETA4,NUTR3","MWET3,MGLU3,REDE3,PEAB4,TCSA3,HBTS5,TELB3,AZEV3,MWET4,WLMM3"
M0,2020-08-17,2020-08-24,7.064357500188431,0.4548614199287872,6.609496080259644,"SNSY3,BSLI3,SNSY5,NUTR3,SNSY6,MRSA3B,CSUD3,COCE3,ESTR4,RANI3","MWET3,TCSA3,MGLU3,REDE3,PEAB4,HBOR3,AZEV3,OIBR3,OIBR4,LWSA3"
M0,2020-08-24,2020-08-31,2.5530121654555296,0.4188502957572402,2.134161869698289,"TXRX3,NUTR3,AHEB3,EKTR3,BGIP3,BMIN3,PTNT3,AXIA5,HBTS5,TXRX4","MWET3,TCSA3,FRIO3,MGLU3,REDE3,PEAB4,TXRX3,HBOR3,MAPT4,AZEV3"
M0,2020-08-31,2020-09-08,4.759672716397511,-0.36021133704961705,5.119884053447128,"BSLI4,BDLL4,RSUL4,TASA3,OIBR4,LPSB3,TASA4,HAGA3,PTBL3,ETER3","MWET3,HBOR3,MGLU3,TCSA3,REDE3,SNSY3,TXRX3,COCE3,MAPT4,DOHL3"
M0,2020-09-08,2020-09-14,1.1943106520152347,-0.1185245825685739,1.3128352345838086,"CASN3,PCAR3,RCSL4,EUCA4,TXRX4,MYPK3,SNSY5,PTBL3,MGEL4,NORD3","SNSY3,MWET3,HBOR3,MGLU3,TCSA3,REDE3,RSUL4,COCE3,MAPT4,OIBR4"
M0,2020-09-14,2020-09-21,1.340247819637555,-0.6905999296598088,2.030847749297364,"BALM4,SOND6,BMEB3,BALM3,TXRX3,ETER3,SOND5,PEAB3,HBTS5,AXIA5","SNSY3,HBOR3,MGLU3,REDE3,TCSA3,JOPA3,DOHL3,MWET4,LWSA3,WLMM3"
M0,2020-09-21,2020-09-28,1.8184769224604902,-0.39203593373036877,2.210512856190859,"IRBR3,CEBR6,CEBR3,FICT3,NUTR3,ROMI3,MDNE3,PATI3,FESA3,PEAB4","SNSY3,MWET3,SOND6,HBOR3,MGLU3,REDE3,BRSR5,TCSA3,SOND5,HBTS5"
M0,2020-10-05,2020-10-13,3.1840111355209433,0.1519783906858454,3.0320327448350977,"OSXB3,RNEW3,ETER3,MDNE3,CAMB3,LPSB3,JOPA4,MGLU3,LIGT3,RCSL4","SNSY3,MGLU3,REDE3,TCSA3,MWET3,DOHL3,HBTS5,HBOR3,CEBR6,CURY3"
M0,2020-10-13,2020-10-19,2.6908476714029197,-1.633474211939568,4.3243218833424875,"CEDO4,CEDO3,RCSL3,AZEV4,USIM6,RNEW4,CTSA3,RCSL4,BPAC5,ETER3","SNSY3,DOHL3,SOND5,MGLU3,REDE3,TCSA3,HBOR3,CEBR5,JOPA3,CEBR3"
M0,2020-10-19,2020-10-26,2.0279204639603194,-0.2614951212039184,2.289415585164238,"CRPG3,NORD3,JOPA3,CEED3,AZEV3,TELB4,CBEE3,OSXB3,UNIP5,SANB4","SOND6,CEBR5,DOHL3,REDE3,TCSA3,HBOR3,CEBR6,ETER3,LUXM4,EKTR3"
M0,2020-10-26,2020-11-03,1.000141084836767,-0.4661591106786649,1.4663001955154318,"RCSL3,ETER3,TUPY3,FHER3,LUXM4,FESA3,SEQL3,TPIS3,BALM4,CEBR5","HBOR3,CEBR5,TCSA3,MERC3,USIM6,OSXB3,CRPG3,ETER3,CEBR6,LUXM4"
M0,2020-11-03,2020-11-09,2.238351103793557,0.4559070957393951,1.782444008054162,"MULT3,SHOW3,INEP4,CVCB3,LREN3,MEAL3,TPIS3,TFCO4,EKTR3,UGPA3","HBOR3,SOND6,CEBR5,DOHL3,REDE3,TCSA3,BRSR5,SOND5,OSXB3,CEBR6"
M0,2020-11-09,2020-11-16,2.221392008347987,-0.12390967909934723,2.3453016874473342,"PEAB4,PEAB3,EQPA5,MERC3,SOND5,TAEE4,SEQL3,SANB4,TAEE3,UNIP5","CEBR5,REDE3,DOHL3,TFCO4,HBOR3,EKTR3,OSXB3,ETER3,CEBR6,PTBL3"
M0,2020-11-16,2020-11-23,2.35736458080358,-0.054698592889016615,2.4120631736925966,"TELB3,RCSL3,PRIO3,CTKA4,TELB4,OIBR4,ETER3,TASA4,RPAD5,JOPA3","TFCO4,CEBR5,DOHL3,REDE3,NUTR3,SNSY3,EKTR3,OSXB3,AERI3,CEBR6"
M0,2020-11-23,2020-11-30,3.993913862436768,1.852639990285076,2.1412738721516917,"OSXB3,RCSL3,RNEW3,DOHL3,TASA3,TASA4,GSHP3,RNEW4,INEP4,INEP3","USIM6,SOND6,CEBR5,TFCO4,DOHL3,REDE3,BSLI4,AURA33,OSXB3,RCSL3"
M0,2020-11-30,2020-12-07,1.8892156080169225,0.368443542898565,1.5207720651183574,"RCSL3,TASA3,CGAS3,CEBR5,DASA3,TASA4,RNEW4,BRKM6,MAPT4,SHOW3","USIM6,CEBR5,MERC3,REDE3,OSXB3,RCSL3,ETER3,CEBR6,SEQL3,AURA33"
M0,2020-12-07,2020-12-14,3.361430718646325,0.13410255442766297,3.227328164218662,"MGEL4,CTKA3,TPIS3,TXRX3,CASH3,SHOW3,EMAE4,ROMI3,CEDO3,BRAV3","OSXB3,CEBR5,MERC3,REDE3,SOND5,RCSL3,ETER3,CEBR6,TASA3,BRAV3"
M0,2020-12-14,2020-12-21,2.0792053709608105,-0.08498754038225409,2.1641929113430645,"INEP3,MERC3,INEP4,ENGI3,CRPG3,ENJU3,CRPG5,CASH3,CRPG6,CSNA3","CEBR5,REDE3,JOPA4,RDOR3,OSXB3,RCSL3,BRAV3,FESA3,ETER3,CASH3"
M0,2020-12-21,2020-12-28,2.295163472385745,0.6773381511685699,1.617825321217175,"NGRD3,PDTC3,BALM3,PPLA11,MWET3,AERI3,AXIA5,PRIO3,BRSR5,CEED3","MERC3,CEBR5,REDE3,BRSR5,NGRD3,OSXB3,RCSL3,BRAV3,CASH3,CRPG3"
M0,2020-12-28,2021-01-04,2.813430839533593,0.072232637443774,2.7411982020898193,"INEP4,INEP3,EKTR3,EMAE4,PFRM3,TXRX3,ROMI3,CBEE3,EKTR4,DOHL4","OSXB3,MERC3,CEBR5,BRSR5,REDE3,RCSL3,BRAV3,MWET3,TKNO4,CASH3"
M0,2021-01-04,2021-01-11,4.605149227428752,0.23771861660412608,4.367430610824626,"NORD3,DOHL3,RSID3,AZEV4,PSVM11,CASH3,RPAD3,MERC3,EKTR3,DASA3","RCSL3,OSXB3,CEBR5,REDE3,NGRD3,TKNO4,BRAV3,CASH3,AERI3,PRIO3"
M0,2021-01-11,2021-01-18,4.662671422408948,1.6027524392904324,3.059918983118516,"GPAR3,INEP4,INEP3,DASA3,FHER3,FRIO3,NGRD3,EALT3,AZEV3,PTNT3","NGRD3,RCSL3,OSXB3,CEBR5,REDE3,FESA3,INEP3,INEP4,MAPT4,CTKA3"
M0,2021-01-18,2021-01-26,2.5068611674938492,-0.6275381960339479,3.1343993635277974,"ODER4,PSVM11,RSID3,GPAR3,PDGR3,NORD3,TXRX3,PTBL3,ETER3,BEGE39","RCSL3,OSXB3,MERC3,CEBR5,REDE3,INEP3,INEP4,NORD3,CRPG3,CASH3"
M0,2021-02-01,2021-02-08,2.3942771115747554,0.6311302464462337,1.7631468651285216,"MERC3,INEP4,BPAC5,INEP3,BSLI4,AZEV4,BMIN3,GFSA3,LWSA3,AHEB6","OSXB3,MERC3,SOND6,REDE3,SOND5,VAMO3,NGRD3,EKTR3,INEP3,NORD3"
M0,2021-02-08,2021-02-17,1.8163736624149724,-0.25257593106472775,2.0689495934797,"MRSA3B,ROMI3,TASA4,TECN3,TASA3,KEPL3,WLMM4,TOTS3,BMEB4,PATI4","VAMO3,SOND6,OSXB3,CEBR5,REDE3,INEP3,INEP4,NORD3,DASA3,CASH3"
M0,2021-02-17,2021-02-22,0.8949156159813392,-0.2118802992393911,1.1067959152207303,"CTSA3,BALM4,FHER3,LWSA3,KLBN4,KLBN11,MGEL4,KLBN3,SEQL3,SUZB3","INEP3,NORD3,VAMO3,OSXB3,CEBR5,REDE3,CSED3,INEP4,DASA3,CRPG3"
M0,2021-03-08,2021-03-15,2.4353808394502594,0.2527541793181019,2.1826266601321573,"JOPA4,ENMT3,ETER3,PDGR3,CVCB3,POSI3,PLAS3,TASA4,CLSC4,TASA3","USIM6,INEP3,NORD3,INEP4,DASA3,FHER3,NGRD3,CRPG6,PRIO3,AXIA5"
M0,2021-03-15,2021-03-22,1.9589384369384586,0.19091601707514622,1.7680224198633123,"MNPR3,POSI3,EQPA7,MILS3,PATI4,LEVE3,PCAR3,LUPA3,UNIP6,AURA33","USIM6,INEP3,NORD3,INEP4,DASA3,NGRD3,AXIA5,PRIO3,CASH3,FHER3"
M0,2021-03-22,2021-03-29,2.7197055663025824,0.056016066953685405,2.663689499348897,"LUPA3,PTNT3,HAGA4,JOPA4,FESA3,CEBR3,AZEV4,ETER3,PCAR3,BRKM3","USIM6,INEP3,NORD3,DASA3,AXIA5,NGRD3,CASH3,ENMT4,CRPG3,INEP4"
M0,2021-03-29,2021-04-05,2.9163073526808385,0.6460049663108214,2.270302386370017,"FICT3,ESTR4,CEED3,JOPA4,CASH3,TPIS3,CSUD3,PTNT3,CRPG3,AVLL3","NORD3,INEP3,DASA3,CASH3,NGRD3,INEP4,PTNT3,FHER3,ROMI3,PATI3"
M0,2021-04-05,2021-04-12,3.107645530555993,-0.657764694357262,3.7654102249132553,"CBEE3,BDLL3,PLAS3,POSI3,LUPA3,BRKM6,EQPA3,CASH3,DOHL3,MNPR3","NORD3,ENMT4,DASA3,CASH3,NGRD3,JOPA4,NUTR3,CRPG3,SBFG3,FHER3"
M0,2021-04-12,2021-04-19,2.5129009104267848,0.7258398348368776,1.7870610755899072,"PMAM3,FRIO3,FHER3,ROMI3,POSI3,MNPR3,LOGN3,AZEV4,PTBL3,HETA4","ENMT4,SBFG3,CASH3,NGRD3,NORD3,FICT3,FHER3,PTNT3,POSI3,BRKM5"
M0,2021-04-19,2021-04-26,3.078810679870965,-0.13433116935117442,3.2131418492221395,"RPMG3,SOND3,MWET4,USIM6,PDTC3,RSID3,ETER3,COCE3,EUCA4,INEP4","ENMT4,SBFG3,CASH3,NORD3,NGRD3,CBEE3,FICT3,POSI3,FHER3,BRKM5"
M0,2021-04-26,2021-05-03,2.8451941113328387,0.6592663282008759,2.185927783131963,"MWET4,INEP4,TECN3,INEP3,PATI4,FHER3,TPIS3,PATI3,VIVR3,CASH3","SBFG3,CASH3,NORD3,NGRD3,USIM6,LUPA3,CRPG3,POSI3,FHER3,PATI4"
M0,2021-05-10,2021-05-17,2.875833030671814,0.10461597571964179,2.771217054952172,"PATI4,VIVR3,PATI3,NUTR3,AHEB6,MNDL3,LEVE3,GGPS3,ETER3,RPMG3","ENMT4,SBFG3,CASH3,NORD3,NGRD3,FHER3,CXSE3,TPIS3,FICT3,PATI3"
M0,2021-05-17,2021-05-24,2.0798703811120576,-0.03708126691206168,2.116951648024119,"BRKM6,MGEL4,RSUL4,FHER3,MYPK3,INEP4,BMOB3,ESTR4,MNDL3,ETER3","ENMT4,SBFG3,NGRD3,NUTR3,FHER3,CXSE3,ETER3,VIVR3,POSI3,SOJA3"
M0,2021-05-24,2021-05-31,2.388506007869007,0.2051701486556355,2.183335859213371,"MTSA3,BGRT39,WEST3,AHEB3,BMIN3,MGEL4,POSI3,AMAR3,UNIP5,SGPS3","USIM6,ENMT4,CXSE3,SBFG3,NORD3,NGRD3,COCE3,FHER3,LUPA3,PLAS3"
M0,2021-05-31,2021-06-07,3.3644132549623382,0.3416372284160566,3.0227760265462815,"CTSA4,MNPR3,AHEB6,ESTR4,AZEV4,CTSA3,FHER3,AZEV3,LEVE3,HAGA4","FHER3,COCE3,ENMT4,CXSE3,SBFG3,NORD3,NGRD3,PATI3,LUPA3,PLAS3"
M0,2021-06-07,2021-06-14,3.346278320849717,-0.030166492542497144,3.376444813392214,"HBTS5,JFEN3,MNDL3,BDLL4,WLMM3,CRPG3,BOBR4,INEP4,ESTR4,DTCY3","PATI3,USIM6,ENMT4,SBFG3,CXSE3,NORD3,NGRD3,FHER3,POSI3,RSUL4"
M0,2021-06-14,2021-06-21,2.1139929553271393,-0.003765364766133785,2.117758320093273,"VIVR3,ALLD3,AHEB6,PTBL3,BRAV3,BALM4,IFCM3,SHOW3,PATI4,LJQQ3","USIM6,SBFG3,ENMT4,NORD3,NGRD3,CRPG3,RSUL4,LUPA3,PLAS3,MWET4"
M0,2021-07-12,2021-07-19,1.5150646988358931,0.5853443532572024,0.9297203455786908,"CRPG3,NORD3,ESTR4,EMAE4,AZEV4,HETA4,AVLL3,MOAR3,RSID3,AHEB3","CRPG3,PATI3,ENMT4,SBFG3,NORD3,PATI4,ESTR4,HBTS5,RSUL4,BRBI11"
M0,2021-07-19,2021-07-26,1.6860544072699382,0.515845389498428,1.1702090177715103,"RSUL4,CASH3,EKTR4,BRBI11,LUPA3,POSI3,MGEL4,INEP3,CXSE3,PLAS3","ENMT4,SBFG3,EQPA5,MWET4,RSUL4,HBTS5,MNDL3,MGEL4,MOAR3,INEP4"
M0,2021-07-26,2021-08-02,1.5114301571331559,-0.2736037884921855,1.7850339456253415,"RSUL4,AMBP3,MAPT4,ALPA4,CLSC3,PATI3,SHUL4,FIQE3,INTB3,ALPA3","MWET4,PATI3,PATI4,ENMT4,SBFG3,MGEL4,BRBI11,MOAR3,CASH3,PLAS3"
M0,2021-08-02,2021-08-09,1.181604130378355,-0.1086503829852284,1.2902545133635834,"RSUL4,CLSC3,BRBI11,WEST3,EKTR3,BPAC5,LUPA3,PTNT3,UNIP5,PATI3","EQPA5,PATI4,HBTS5,MWET4,MGEL4,SBFG3,COCE3,JOPA4,FIQE3,MNDL3"
M0,2021-08-09,2021-08-16,0.9684145799251523,-0.7829687442596859,1.7513833241848382,"MATD3,AALR3,CGRA3,FRIO3,VVEO3,CEED3,ENMT3,EUCA4,CGRA4,BFXI39","MWET4,HBTS5,MGEL4,SBFG3,COCE3,RSUL4,BRBI11,AHEB3,MNDL3,AMBP3"
M0,2021-08-16,2021-08-23,1.77924651677981,0.0903058430738375,1.6889406737059725,"AALR3,FHER3,CVCB3,INEP4,AERI3,CMIG3,INEP3,JFEN3,AMBP3,AZEV4","MWET4,HBTS5,ENMT4,SBFG3,PATI4,CLSC3,VVEO3,MOAR3,MNDL3,CRPG6"
M0,2021-08-23,2021-08-30,2.081702092221777,0.33303719871100246,1.7486648935107745,"EQPA7,OPCT3,FHER3,TECN3,PSVM11,POSI3,ORVR3,SHOW3,AMBP3,ALPK3","EQPA5,HBTS5,MWET4,ENMT4,SBFG3,AMBP3,VVEO3,BRBI11,MOAR3,ALLD3"
M0,2021-08-30,2021-09-06,1.1077707058764312,-2.1480484630735015,3.255819168949933,"EQPA7,ESTR4,CBAV3,HBRE3,NUTR3,TFCO4,ONCO3,TECN3,CTKA4,EALT4","HBTS5,MWET4,ENMT4,SBFG3,ESTR4,RSUL4,EQPA7,VVEO3,BRBI11,MOAR3"
M0,2021-09-13,2021-09-20,1.760164707512853,-0.5703100535181733,2.3304747610310264,"PTNT3,LOGN3,RCSL3,CEBR5,PTNT4,CEBR3,CEBR6,AERI3,WLMM4,MNDL3","MWET4,SBFG3,COCE3,JOPA4,AMBP3,MOAR3,EKTR3,BRBI11,FESA4,ENMT3"
M0,2021-09-20,2021-09-27,2.206603583933801,0.1316642931053458,2.074939290828455,"LUPA3,RECV3,RPMG3,MWET4,FHER3,PRIO3,PMAM3,DEXP4,DESK3,EKTR3","ENMT4,SBFG3,MWET4,PATI4,MOAR3,AMBP3,ENMT3,VVEO3,LAND3,PTNT4"
